Time	Wind1VelX	Wind1VelY	Wind1VelZ	Azimuth	RotSpeed	GenSpeed	OoPDefl1	IPDefl1	TwstDefl1	BldPitch1	TTDspFA	TTDspSS	TTDspTwst	PtfmSurge	PtfmSway	PtfmHeave	PtfmRoll	PtfmPitch	PtfmYaw	RootFxc1	RootFyc1	RootFzc1	RootMxc1	RootMyc1	RootMzc1	RotTorq	LSSGagMya	LSSGagMza	YawBrFxp	YawBrFyp	YawBrFzp	YawBrMxp	YawBrMyp	YawBrMzp	TwrBsFxt	TwrBsFyt	TwrBsFzt	TwrBsMxt	TwrBsMyt	TwrBsMzt	RtArea	B1N3Clrnc	B2N3Clrnc	B3N3Clrnc	RtAeroFxh	RtAeroMxh	GenPwr	GenTq	Wave1Elev	HydroFxi	HydroFyi	HydroFzi	HydroMxi	HydroMyi	HydroMzi	B1Surge	B1Sway	B1Heave	B1Roll	B1Pitch	B1Yaw	B1TVxi	B1TVyi	B1TVzi	B1RVxi	B1RVyi	B1RVzi	B1TAxi	B1TAyi	B1TAzi	B1RAxi	B1RAyi	B1RAzi	B1WvsFxi	B1WvsFyi	B1WvsFzi	B1WvsMxi	B1WvsMyi	B1WvsMzi	B1HDSFxi	B1HDSFyi	B1HDSFzi	B1HDSMxi	B1HDSMyi	B1HDSMzi	B1RdtFxi	B1RdtFyi	B1RdtFzi	B1RdtMxi	B1RdtMyi	B1RdtMzi	FAIRTEN1	FAIRTEN2	FAIRTEN3	ANCHTEN1	ANCHTEN2	ANCHTEN3
(s)	(m/s)	(m/s)	(m/s)	(deg)	(rpm)	(rpm)	(m)	(m)	(deg)	(deg)	(m)	(m)	(deg)	(m)	(m)	(m)	(deg)	(deg)	(deg)	(kN)	(kN)	(kN)	(kN-m)	(kN-m)	(kN-m)	(kN-m)	(kN-m)	(kN-m)	(kN)	(kN)	(kN)	(kN-m)	(kN-m)	(kN-m)	(kN)	(kN)	(kN)	(kN-m)	(kN-m)	(kN-m)	(m^2)	(m)	(m)	(m)	(N)	(N-m)	(kW)	(kN-m)	(m)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)	(m)	(m)	(m)	(rad)	(rad)	(rad)	(m/s)	(m/s)	(m/s)	(rad/s)	(rad/s)	(rad/s)	(m/s^2)	(m/s^2)	(m/s^2)	(rad/s^2)	(rad/s^2)	(rad/s^2)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)	(N)	(N)	(N)	(N)	(N)	(N)
    3.3500	  8.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.8089999E+02	  9.0000000E+00	  8.7300000E+02	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  4.5880678E-16	 -7.6428908E-18	  0.0000000E+00	  5.5966687E+00	 -5.6218901E-03	 -8.4618077E-02	  3.0872906E-02	  1.8507961E+00	 -2.5997022E-03	  1.4797574E+02	 -1.0522420E+01	  5.1427307E+02	  4.2544882E+02	  5.5294648E+03	 -8.1553793E+00	  1.4870149E+03	  2.6075801E+03	 -2.1859525E+02	  3.7624649E+02	 -4.4131482E-01	 -3.4396262E+03	  1.4978671E+03	 -7.3343799E+02	  4.9178062E+01	  4.6336157E+02	 -9.7425073E-01	 -5.8785537E+03	  1.5429946E+03	  3.1048156E+04	  4.9178059E+01	  1.2445314E+04	  1.0322855E+01	  6.2526524E+01	  6.2465244E+01	  3.2260628E+05	  1.4891346E+06	  1.6822195E+03	  1.9492510E+01	  2.5892755E-01	 -3.1708100E+05	 -3.6667915E+03	  4.5447808E+07	 -1.1862622E+06	 -1.1078524E+07	 -1.7983771E+04	  5.5966687E+00	 -5.6218901E-03	 -8.4618077E-02	  5.3883385E-04	  3.2302488E-02	 -4.5373363E-05	  2.1267571E-01	 -2.9570023E-03	 -8.7965891E-02	  2.8792999E-04	  3.1481117E-03	 -2.0506119E-05	 -1.0198712E-01	 -6.0024328E-04	 -3.1101663E-02	  5.5342749E-05	  2.9116496E-03	  1.5518374E-06	 -2.5665845E+06	  1.2336643E-02	 -1.1392131E+06	 -1.9076195E-01	  8.2918288E+07	  4.9706349E+00	  0.0000000E+00	  0.0000000E+00	  1.4021442E+08	  2.0514352E+05	  1.2298037E+07	  0.0000000E+00	  8.6689381E+05	 -1.2410259E+03	  4.7320334E+05	 -3.7856806E+05	 -2.8336146E+07	  2.1144614E+03	  9.7806275E+05	  1.4170052E+06	  9.7659300E+05	  7.8078262E+05	  1.2209156E+06	  7.7943256E+05
    3.3625	  8.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.8157500E+02	  9.0000000E+00	  8.7300000E+02	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	 -4.5936810E-16	  7.5509792E-19	  0.0000000E+00	  5.5993195E+00	 -5.6588994E-03	 -8.5720070E-02	  3.1079367E-02	  1.8530638E+00	 -2.6143803E-03	  1.4761891E+02	 -8.4275150E+00	  5.1423035E+02	  3.8092444E+02	  5.5155615E+03	 -8.2845793E+00	  1.4822494E+03	  2.5933901E+03	 -2.5659662E+02	  3.7667966E+02	 -5.2980798E-01	 -3.4397183E+03	  1.4939774E+03	 -7.2141083E+02	  5.7415241E+01	  4.6432858E+02	 -1.0699236E+00	 -5.8787300E+03	  1.5462051E+03	  3.1112801E+04	  5.7415249E+01	  1.2445314E+04	  1.0407133E+01	  6.2545719E+01	  6.2445477E+01	  3.2212034E+05	  1.4843684E+06	  1.6822195E+03	  1.9492510E+01	  2.4748474E-01	 -3.2289788E+05	 -3.6142864E+03	  4.5449496E+07	 -1.1889128E+06	 -1.1128984E+07	 -2.4203742E+04	  5.5993195E+00	 -5.6588994E-03	 -8.5720070E-02	  5.4243731E-04	  3.2342065E-02	 -4.5629549E-05	  2.1139276E-01	 -2.9645334E-03	 -8.8352077E-02	  2.8862245E-04	  3.1844412E-03	 -2.0482466E-05	 -1.0327581E-01	 -6.0413359E-04	 -3.0691078E-02	  5.5411107E-05	  2.9011234E-03	  2.0181355E-06	 -2.5971808E+06	  1.4835976E-02	 -1.1317769E+06	 -1.7845820E-01	  8.3125712E+07	  4.9042282E+00	  0.0000000E+00	  0.0000000E+00	  1.4021862E+08	  2.0651541E+05	  1.2313105E+07	  0.0000000E+00	  8.8073012E+05	 -1.2314824E+03	  4.6727809E+05	 -3.7875950E+05	 -2.8425552E+07	 -3.8145410E+02	  9.7817794E+05	  1.4165700E+06	  9.7669556E+05	  7.8087644E+05	  1.2204948E+06	  7.7951538E+05
    3.3750	  8.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.8225000E+02	  9.0000000E+00	  8.7300000E+02	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  4.4385681E-16	 -6.9146033E-18	  0.0000000E+00	  5.6019535E+00	 -5.6960033E-03	 -8.6826861E-02	  3.1286325E-02	  1.8553575E+00	 -2.6290403E-03	  1.4733908E+02	 -6.3473034E+00	  5.1416406E+02	  3.3699515E+02	  5.5050205E+03	 -8.4074907E+00	  1.4781129E+03	  2.5823030E+03	 -2.9460983E+02	  3.7718713E+02	 -6.0535157E-01	 -3.4398230E+03	  1.4907001E+03	 -7.1289777E+02	  6.5725449E+01	  4.6536774E+02	 -1.1534078E+00	 -5.8789214E+03	  1.5490503E+03	  3.1179588E+04	  6.5725433E+01	  1.2445314E+04	  1.0531049E+01	  6.2564770E+01	  6.2425579E+01	  3.2171591E+05	  1.4802319E+06	  1.6822195E+03	  1.9492510E+01	  2.3604192E-01	 -3.2877238E+05	 -3.5681204E+03	  4.5451240E+07	 -1.1913282E+06	 -1.1181632E+07	 -3.0271871E+04	  5.6019535E+00	 -5.6960033E-03	 -8.6826861E-02	  5.4604944E-04	  3.2382097E-02	 -4.5885412E-05	  2.1009381E-01	 -2.9720985E-03	 -8.8733166E-02	  2.8931518E-04	  3.2206404E-03	 -2.0454749E-05	 -1.0455944E-01	 -6.0622848E-04	 -3.0279933E-02	  5.5455050E-05	  2.8907924E-03	  2.5445345E-06	 -2.6277768E+06	  1.7335311E-02	 -1.1243408E+06	 -1.6615447E-01	  8.3333128E+07	  4.8378215E+00	  0.0000000E+00	  0.0000000E+00	  1.4022285E+08	  2.0789061E+05	  1.2328346E+07	  0.0000000E+00	  8.9457619E+05	 -1.2313760E+03	  4.6134319E+05	 -3.7892519E+05	 -2.8516356E+07	 -3.1715107E+03	  9.7829500E+05	  1.4161356E+06	  9.7680006E+05	  7.8097238E+05	  1.2200741E+06	  7.7960038E+05
    3.3875	  8.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.8292500E+02	  9.0000000E+00	  8.7300000E+02	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	 -4.4385598E-16	 -2.4434004E-20	  0.0000000E+00	  5.6045718E+00	 -5.7332022E-03	 -8.7938376E-02	  3.1493783E-02	  1.8576770E+00	 -2.6436776E-03	  1.4713942E+02	 -4.2829380E+00	  5.1407416E+02	  2.9370447E+02	  5.4979663E+03	 -8.5203037E+00	  1.4746520E+03	  2.5744390E+03	 -3.3259753E+02	  3.7777011E+02	 -6.6835946E-01	 -3.4399404E+03	  1.4880676E+03	 -7.0801477E+02	  7.3937836E+01	  4.6647906E+02	 -1.2254342E+00	 -5.8791235E+03	  1.5516144E+03	  3.1248469E+04	  7.3937836E+01	  1.2445314E+04	  1.0693468E+01	  6.2583675E+01	  6.2405552E+01	  3.2139638E+05	  1.4767672E+06	  1.6822195E+03	  1.9492510E+01	  2.2459911E-01	 -3.3469088E+05	 -3.5334922E+03	  4.5452984E+07	 -1.1934602E+06	 -1.1236392E+07	 -3.6703898E+04	  5.6045718E+00	 -5.7332022E-03	 -8.7938376E-02	  5.4967019E-04	  3.2422584E-02	 -4.6140882E-05	  2.0877881E-01	 -2.9796802E-03	 -8.9109093E-02	  2.9000852E-04	  3.2567119E-03	 -2.0419477E-05	 -1.0583397E-01	 -6.0761068E-04	 -2.9868079E-02	  5.5414250E-05	  2.8806890E-03	  2.9651817E-06	 -2.6583730E+06	  1.9834645E-02	 -1.1169046E+06	 -1.5385070E-01	  8.3540544E+07	  4.7714152E+00	  0.0000000E+00	  0.0000000E+00	  1.4022709E+08	  2.0926909E+05	  1.2343758E+07	  0.0000000E+00	  9.0840800E+05	 -1.2285391E+03	  4.5539641E+05	 -3.7853797E+05	 -2.8608444E+07	 -5.4482207E+03	  9.7841412E+05	  1.4157020E+06	  9.7690662E+05	  7.8107044E+05	  1.2196540E+06	  7.7968744E+05
    3.4000	  8.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.8359999E+02	  9.0000000E+00	  8.7300000E+02	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	 -1.7236388E-17	  1.4811498E-17	  0.0000000E+00	  5.6071730E+00	 -5.7704956E-03	 -8.9054562E-02	  3.1701732E-02	  1.8600223E+00	 -2.6582885E-03	  1.4702016E+02	 -2.2351985E+00	  5.1396088E+02	  2.5107686E+02	  5.4943774E+03	 -8.6203146E+00	  1.4718861E+03	  2.5697920E+03	 -3.7048148E+02	  3.7842865E+02	 -7.1970350E-01	 -3.4400686E+03	  1.4860836E+03	 -7.0674664E+02	  8.1845123E+01	  4.6766217E+02	 -1.2874578E+00	 -5.8793384E+03	  1.5539908E+03	  3.1319447E+04	  8.1845108E+01	  1.2445316E+04	  1.0892954E+01	  6.2602421E+01	  6.2385395E+01	  3.2116175E+05	  1.4739931E+06	  1.6822195E+03	  1.9492510E+01	  2.1315628E-01	 -3.4064762E+05	 -3.5085483E+03	  4.5454736E+07	 -1.1957119E+06	 -1.1293824E+07	 -4.2589625E+04	  5.6071730E+00	 -5.7704956E-03	 -8.9054562E-02	  5.5329961E-04	  3.2463517E-02	 -4.6395886E-05	  2.0744798E-01	 -2.9872805E-03	 -8.9479871E-02	  2.9070050E-04	  3.2926584E-03	 -2.0380472E-05	 -1.0709883E-01	 -6.0784310E-04	 -2.9457120E-02	  5.5250646E-05	  2.8707990E-03	  3.4463706E-06	 -2.6889690E+06	  2.2333980E-02	 -1.1094685E+06	 -1.4154696E-01	  8.3747968E+07	  4.7050085E+00	  0.0000000E+00	  0.0000000E+00	  1.4023136E+08	  2.1065089E+05	  1.2359342E+07	  0.0000000E+00	  9.2221950E+05	 -1.2225752E+03	  4.4946128E+05	 -3.7736038E+05	 -2.8701652E+07	 -8.0215352E+03	  9.7853519E+05	  1.4152690E+06	  9.7701525E+05	  7.8117050E+05	  1.2192346E+06	  7.7977650E+05
    3.4125	  8.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.8427499E+02	  9.0000000E+00	  8.7300000E+02	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	 -4.4385479E-16	 -2.4722517E-20	  0.0000000E+00	  5.6097579E+00	 -5.8078840E-03	 -9.0175353E-02	  3.1910177E-02	  1.8623934E+00	 -2.6728685E-03	  1.4698045E+02	 -2.0454827E-01	  5.1382434E+02	  2.0911818E+02	  5.4941235E+03	 -8.7055235E+00	  1.4698129E+03	  2.5681199E+03	 -4.0824011E+02	  3.7922726E+02	 -7.5557387E-01	 -3.4402317E+03	  1.4847260E+03	 -7.0869360E+02	  8.9319664E+01	  4.6898099E+02	 -1.3343289E+00	 -5.8796035E+03	  1.5558093E+03	  3.1398408E+04	  8.9319672E+01	  1.2445316E+04	  1.1127834E+01	  6.2621014E+01	  6.2365116E+01	  3.2100969E+05	  1.4719100E+06	  1.6822195E+03	  1.9492510E+01	  2.0139357E-01	 -3.4584712E+05	 -3.5012041E+03	  4.5456768E+07	 -1.1972679E+06	 -1.1378072E+07	 -4.8250664E+04	  5.6097579E+00	 -5.8078840E-03	 -9.0175353E-02	  5.5693771E-04	  3.2504898E-02	 -4.6650359E-05	  2.0610139E-01	 -2.9948738E-03	 -8.9845516E-02	  2.9138941E-04	  3.3284829E-03	 -2.0334210E-05	 -1.0816658E-01	 -6.0843898E-04	 -2.8984029E-02	  5.5050219E-05	  2.8569270E-03	  3.8827702E-06	 -2.7146855E+06	  2.3791818E-02	 -1.1002850E+06	 -1.3889882E-01	  8.3829360E+07	  4.6412344E+00	  0.0000000E+00	  0.0000000E+00	  1.4023563E+08	  2.1203597E+05	  1.2375097E+07	  0.0000000E+00	  9.3443688E+05	 -1.2109766E+03	  4.4261134E+05	 -3.7588384E+05	 -2.8749764E+07	 -1.0378632E+04	  9.7865825E+05	  1.4148362E+06	  9.7712606E+05	  7.8127250E+05	  1.2188161E+06	  7.7986756E+05
    3.4250	  8.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.8495000E+02	  9.0000000E+00	  8.7300000E+02	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  5.6123257E+00	 -5.8453674E-03	 -9.1300674E-02	  3.2119118E-02	  1.8647900E+00	 -2.6874139E-03	  1.4701321E+02	  1.8092825E+00	  5.1366412E+02	  1.6780978E+02	  5.4969214E+03	 -8.7756701E+00	  1.4684094E+03	  2.5692363E+03	 -4.4581769E+02	  3.8009421E+02	 -7.8037965E-01	 -3.4404023E+03	  1.4839679E+03	 -7.1380707E+02	  9.6209129E+01	  4.7036481E+02	 -1.3723063E+00	 -5.8798770E+03	  1.5574537E+03	  3.1479379E+04	  9.6209122E+01	  1.2445314E+04	  1.1396257E+01	  6.2639462E+01	  6.2344723E+01	  3.2093434E+05	  1.4704935E+06	  1.6822195E+03	  1.9492510E+01	  1.8963066E-01	 -3.5107375E+05	 -3.4923030E+03	  4.5458872E+07	 -1.1985892E+06	 -1.1464576E+07	 -5.3744910E+04	  5.6123257E+00	 -5.8453674E-03	 -9.1300674E-02	  5.6058436E-04	  3.2546725E-02	 -4.6904224E-05	  2.0474365E-01	 -3.0024850E-03	 -9.0204529E-02	  2.9207612E-04	  3.3640868E-03	 -2.0283298E-05	 -1.0922386E-01	 -6.0533016E-04	 -2.8510330E-02	  5.4734392E-05	  2.8432366E-03	  4.2357847E-06	 -2.7404030E+06	  2.5249684E-02	 -1.0911012E+06	 -1.3625062E-01	  8.3910752E+07	  4.5774589E+00	  0.0000000E+00	  0.0000000E+00	  1.4023994E+08	  2.1342431E+05	  1.2391021E+07	  0.0000000E+00	  9.4662388E+05	 -1.2134491E+03	  4.3575097E+05	 -3.7388788E+05	 -2.8798684E+07	 -1.2331756E+04	  9.7878325E+05	  1.4144052E+06	  9.7723881E+05	  7.8137644E+05	  1.2183989E+06	  7.7996056E+05
    3.4375	  8.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.8562500E+02	  9.0000000E+00	  8.7300000E+02	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	 -2.6330130E-22	  6.9388927E-18	  0.0000000E+00	  5.6148763E+00	 -5.8829458E-03	 -9.2430443E-02	  3.2328546E-02	  1.8672121E+00	 -2.7019214E-03	  1.4711130E+02	  3.8066175E+00	  5.1348053E+02	  1.2712115E+02	  5.5024170E+03	 -8.8296041E+00	  1.4676371E+03	  2.5727676E+03	 -4.8319550E+02	  3.8102222E+02	 -7.9077286E-01	 -3.4405820E+03	  1.4837563E+03	 -7.2170923E+02	  1.0242865E+02	  4.7180716E+02	 -1.3964957E+00	 -5.8801587E+03	  1.5585490E+03	  3.1562170E+04	  1.0242867E+02	  1.2445314E+04	  1.1696246E+01	  6.2657749E+01	  6.2324207E+01	  3.2092891E+05	  1.4697056E+06	  1.6822195E+03	  1.9492510E+01	  1.7786773E-01	 -3.5636225E+05	 -3.4903091E+03	  4.5460936E+07	 -1.1994431E+06	 -1.1552608E+07	 -5.8763871E+04	  5.6148763E+00	 -5.8829458E-03	 -9.2430443E-02	  5.6423957E-04	  3.2589000E-02	 -4.7157428E-05	  2.0337181E-01	 -3.0100127E-03	 -9.0557955E-02	  2.9275767E-04	  3.3995428E-03	 -2.0228734E-05	 -1.1027928E-01	 -6.0035149E-04	 -2.8036432E-02	  5.4404190E-05	  2.8298476E-03	  4.5370234E-06	 -2.7661202E+06	  2.6707549E-02	 -1.0819175E+06	 -1.3360241E-01	  8.3992144E+07	  4.5136833E+00	  0.0000000E+00	  0.0000000E+00	  1.4024426E+08	  2.1481592E+05	  1.2407116E+07	  0.0000000E+00	  9.5884600E+05	 -1.2266768E+03	  4.2888603E+05	 -3.7194478E+05	 -2.8850000E+07	 -1.4034980E+04	  9.7891025E+05	  1.4139739E+06	  9.7735381E+05	  7.8148231E+05	  1.2179829E+06	  7.8005538E+05
    3.4500	  8.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.8630000E+02	  9.0000000E+00	  8.7300000E+02	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  9.0733089E-16	 -8.0299584E-18	  0.0000000E+00	  5.6174097E+00	 -5.9206178E-03	 -9.3564600E-02	  3.2538459E-02	  1.8696594E+00	 -2.7163886E-03	  1.4726627E+02	  5.7883096E+00	  5.1327350E+02	  8.7005966E+01	  5.5102061E+03	 -8.8669710E+00	  1.4674390E+03	  2.5783118E+03	 -5.2033228E+02	  3.8200455E+02	 -7.9021561E-01	 -3.4407681E+03	  1.4840336E+03	 -7.3198724E+02	  1.0789383E+02	  4.7330057E+02	 -1.4109989E+00	 -5.8804478E+03	  1.5593367E+03	  3.1646693E+04	  1.0789384E+02	  1.2445314E+04	  1.2025759E+01	  6.2675869E+01	  6.2303577E+01	  3.2098431E+05	  1.4694905E+06	  1.6822195E+03	  1.9492510E+01	  1.6610479E-01	 -3.6164975E+05	 -3.4979448E+03	  4.5463000E+07	 -1.1998220E+06	 -1.1642840E+07	 -6.2758148E+04	  5.6174097E+00	 -5.9206178E-03	 -9.3564600E-02	  5.6790328E-04	  3.2631714E-02	 -4.7409925E-05	  2.0198673E-01	 -3.0174765E-03	 -9.0905450E-02	  2.9343559E-04	  3.4348338E-03	 -2.0170499E-05	 -1.1132115E-01	 -5.9454108E-04	 -2.7560847E-02	  5.3981064E-05	  2.8165511E-03	  4.9138384E-06	 -2.7918375E+06	  2.8165415E-02	 -1.0727338E+06	 -1.3095422E-01	  8.4073536E+07	  4.4499078E+00	  0.0000000E+00	  0.0000000E+00	  1.4024859E+08	  2.1621075E+05	  1.2423378E+07	  0.0000000E+00	  9.7100838E+05	 -1.2372524E+03	  4.2199466E+05	 -3.6939991E+05	 -2.8901200E+07	 -1.6108405E+04	  9.7903931E+05	  1.4135434E+06	  9.7747094E+05	  7.8159000E+05	  1.2175684E+06	  7.8015206E+05
    3.4625	  8.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.8697499E+02	  9.0000000E+00	  8.7300000E+02	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	 -2.0237937E-17	  8.1324833E-18	  0.0000000E+00	  5.6199260E+00	 -5.9583825E-03	 -9.4703056E-02	  3.2748859E-02	  1.8721321E+00	 -2.7308117E-03	  1.4746902E+02	  7.7553210E+00	  5.1304272E+02	  4.7409760E+01	  5.5198608E+03	 -8.8876657E+00	  1.4677583E+03	  2.5854250E+03	 -5.5725360E+02	  3.8303275E+02	 -7.7939945E-01	 -3.4409568E+03	  1.4847451E+03	 -7.4419904E+02	  1.1261288E+02	  4.7483890E+02	 -1.4162608E+00	 -5.8807393E+03	  1.5598063E+03	  3.1732781E+04	  1.1261290E+02	  1.2445314E+04	  1.2382730E+01	  6.2693836E+01	  6.2282825E+01	  3.2109122E+05	  1.4697899E+06	  1.6822195E+03	  1.9492510E+01	  1.5434186E-01	 -3.6700200E+05	 -3.5162446E+03	  4.5465112E+07	 -1.2002495E+06	 -1.1734216E+07	 -6.6536469E+04	  5.6199260E+00	 -5.9583825E-03	 -9.4703056E-02	  5.7157542E-04	  3.2674871E-02	 -4.7661659E-05	  2.0058878E-01	 -3.0248675E-03	 -9.1246970E-02	  2.9410722E-04	  3.4699580E-03	 -2.0106423E-05	 -1.1236592E-01	 -5.8839290E-04	 -2.7088778E-02	  5.3469532E-05	  2.8035124E-03	  5.1671918E-06	 -2.8175548E+06	  2.9623281E-02	 -1.0635500E+06	 -1.2830602E-01	  8.4154928E+07	  4.3861327E+00	  0.0000000E+00	  0.0000000E+00	  1.4025293E+08	  2.1760881E+05	  1.2439807E+07	  0.0000000E+00	  9.8323031E+05	 -1.2423491E+03	  4.1515341E+05	 -3.6624362E+05	 -2.8954862E+07	 -1.7583023E+04	  9.7917025E+05	  1.4131131E+06	  9.7759031E+05	  7.8169950E+05	  1.2171556E+06	  7.8025056E+05
    3.4750	  8.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.8764999E+02	  9.0000000E+00	  8.7300000E+02	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  4.6470880E-16	 -8.1593757E-18	  0.0000000E+00	  5.6224246E+00	 -5.9962389E-03	 -9.5845744E-02	  3.2959737E-02	  1.8746297E+00	 -2.7451888E-03	  1.4771014E+02	  9.7088013E+00	  5.1278870E+02	  8.2724533E+00	  5.5309507E+03	 -8.8933449E+00	  1.4685198E+03	  2.5936646E+03	 -5.9391785E+02	  3.8409851E+02	 -7.5773966E-01	 -3.4411494E+03	  1.4858102E+03	 -7.5789172E+02	  1.1654994E+02	  4.7641235E+02	 -1.4115013E+00	 -5.8810337E+03	  1.5598123E+03	  3.1820211E+04	  1.1654993E+02	  1.2445316E+04	  1.2765114E+01	  6.2711643E+01	  6.2261967E+01	  3.2124019E+05	  1.4705304E+06	  1.6822195E+03	  1.9492510E+01	  1.4257917E-01	 -3.7234700E+05	 -3.5267949E+03	  4.5467224E+07	 -1.1998690E+06	 -1.1827056E+07	 -6.9434031E+04	  5.6224246E+00	 -5.9962389E-03	 -9.5845744E-02	  5.7525595E-04	  3.2718465E-02	 -4.7912585E-05	  1.9917765E-01	 -3.0321823E-03	 -9.1582663E-02	  2.9477192E-04	  3.5049219E-03	 -2.0040970E-05	 -1.1339922E-01	 -5.7788950E-04	 -2.6613180E-02	  5.2985692E-05	  2.7905346E-03	  5.4520510E-06	 -2.8432712E+06	  3.1081120E-02	 -1.0543665E+06	 -1.2565787E-01	  8.4236320E+07	  4.3223581E+00	  0.0000000E+00	  0.0000000E+00	  1.4025730E+08	  2.1901005E+05	  1.2456404E+07	  0.0000000E+00	  9.9540125E+05	 -1.2779109E+03	  4.0825853E+05	 -3.6365519E+05	 -2.9008338E+07	 -1.9213508E+04	  9.7930325E+05	  1.4126830E+06	  9.7771188E+05	  7.8181075E+05	  1.2167446E+06	  7.8035075E+05
    3.4875	  8.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.8832500E+02	  9.0000000E+00	  8.7300000E+02	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  4.4385106E-16	  2.5585326E-20	  0.0000000E+00	  5.6249051E+00	 -6.0341861E-03	 -9.6992597E-02	  3.3171088E-02	  1.8771524E+00	 -2.7595172E-03	  1.4798061E+02	  1.1649988E+01	  5.1251111E+02	 -3.0469025E+01	  5.5430645E+03	 -8.8839445E+00	  1.4696549E+03	  2.6026040E+03	 -6.3033368E+02	  3.8519348E+02	 -7.2903478E-01	 -3.4413428E+03	  1.4871715E+03	 -7.7264240E+02	  1.1973766E+02	  4.7801450E+02	 -1.4004320E+00	 -5.8813306E+03	  1.5596064E+03	  3.1908805E+04	  1.1973766E+02	  1.2445314E+04	  1.3170912E+01	  6.2729275E+01	  6.2241009E+01	  3.2142203E+05	  1.4716419E+06	  1.6822195E+03	  1.9492510E+01	  1.3081622E-01	 -3.7772075E+05	 -3.5564404E+03	  4.5469368E+07	 -1.1993180E+06	 -1.1920864E+07	 -7.2396953E+04	  5.6249051E+00	 -6.0341861E-03	 -9.6992597E-02	  5.7894475E-04	  3.2762494E-02	 -4.8162663E-05	  1.9775377E-01	 -3.0393177E-03	 -9.1912329E-02	  2.9543135E-04	  3.5397226E-03	 -1.9970932E-05	 -1.1443154E-01	 -5.6972349E-04	 -2.6138749E-02	  5.2375730E-05	  2.7777117E-03	  5.5443370E-06	 -2.8689888E+06	  3.2538984E-02	 -1.0451828E+06	 -1.2300967E-01	  8.4317704E+07	  4.2585831E+00	  0.0000000E+00	  0.0000000E+00	  1.4026168E+08	  2.2041444E+05	  1.2473167E+07	  0.0000000E+00	  1.0075961E+06	 -1.2874320E+03	  4.0137912E+05	 -3.5995575E+05	 -2.9063194E+07	 -1.9908777E+04	  9.7943825E+05	  1.4122530E+06	  9.7783575E+05	  7.8192381E+05	  1.2163355E+06	  7.8045275E+05
